id,timestamp,package_name,video_title,video_id,learning_event_type,additional_data
4521627,1749514319,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521628,1749514358,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 49705}
4521629,1749601714,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521630,1749601741,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 29487}
4521631,1749601762,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521632,1749601783,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 16448}
4521633,1749601891,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521634,1749601902,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 12524}
4521635,1749601942,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521636,1749601996,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 33752}
4521637,1749602065,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521638,1749602079,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 34056}
4521639,1749602102,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521640,1749602141,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 29550}
4521641,1749602218,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521642,1749602268,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 55193}
4521643,1749602367,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521644,1749602422,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 11594}
4521645,1749602511,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521646,1749602515,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 26883}
4521647,1749602532,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521648,1749602556,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 50164}
4521649,1749689135,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521650,1749689186,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 23590}
4521651,1749689247,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521652,1749689268,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 56886}
4521653,1749689348,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521654,1749689391,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 24218}
4521655,1749689417,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521656,1749689448,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 43202}
4521657,1749689562,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521658,1749689580,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 21339}
4521659,1749689626,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521660,1749689649,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 20535}
4521661,1749689747,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521662,1749689783,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 20225}
4521663,1749689869,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521664,1749689908,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 43185}
4521665,1749689975,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521666,1749689979,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 52224}
4521667,1749690004,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521668,1749690012,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 36699}
4521669,1749690048,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521670,1749690056,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 17275}
4521671,1749690100,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521672,1749690108,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 58760}
4521673,1749690132,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521674,1749690149,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 29106}
4521675,1749690253,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521676,1749690263,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 39415}
4521677,1749690334,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521678,1749690353,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 20403}
4521679,1749690385,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521680,1749690388,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 54658}
4521681,1749690485,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521682,1749690538,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 32142}
4521723,1749776228,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521724,1749776263,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 37069}
4521755,1749782828,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521756,1749782886,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 6053}
4521757,1749782912,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521758,1749782967,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 51674}
4521759,1749783087,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521760,1749783095,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 48831}
4521761,1749783150,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521762,1749783186,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 21066}
4521763,1749783236,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521764,1749783273,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 18365}
4521765,1749783355,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521766,1749783363,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 43233}
4521767,1749783382,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521768,1749783407,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 24721}
4521769,1749783429,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521770,1749783439,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 48064}
4521771,1749783475,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521772,1749783482,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 34712}
4521773,1749783570,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521774,1749783613,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 57857}
4521775,1749783714,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521776,1749783746,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 22483}
4521777,1749783784,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521778,1749783817,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 36547}
4521779,1749783899,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521780,1749783927,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 48456}
4521781,1749784011,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521782,1749784059,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 28279}
4521783,1749784092,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521784,1749784124,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 19995}
4521785,1749784205,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521786,1749784226,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 41049}
4521787,1749784263,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521788,1749784269,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 10098}
4521805,1749862381,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521806,1749862431,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 29223}
4521807,1749862470,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521808,1749862485,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 27484}
4521809,1749862580,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521810,1749862600,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 17439}
4521811,1749862688,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521812,1749862730,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 12481}
4521813,1749862768,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521814,1749862791,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 7361}
4521815,1749862895,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521816,1749862898,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 45041}
4521817,1749862942,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521818,1749862949,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 39588}
4521879,1749950359,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521880,1749950361,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 9865}
4521881,1749950403,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521882,1749950433,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 37179}
4521883,1749950502,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521884,1749950552,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 47256}
4521885,1749950663,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521886,1749950691,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 6669}
4521887,1749950794,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521888,1749950843,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 23331}
4521889,1749950915,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521890,1749950967,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 10820}
4521891,1749951010,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521892,1749951050,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 54639}
4521893,1749951148,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521894,1749951158,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 32115}
4521895,1749951260,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521896,1749951298,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 57302}
4521897,1749951320,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521898,1749951327,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 17288}
4521919,1750034387,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521920,1750034408,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 51323}
4521921,1750034429,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521922,1750034436,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 11379}
4521923,1750034525,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521924,1750034570,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 6591}
4521925,1750034605,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521926,1750034659,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 43572}
4521927,1750034700,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521928,1750034714,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 39223}
4521929,1750034793,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521930,1750034817,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 22431}
4521931,1750034872,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521932,1750034892,ai.elimu.filamu,piper,1,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 52295}
4521933,1750034928,ai.elimu.filamu,piper,1,VIDEO_OPENED,
4521934,1750034979,ai.elimu.filamu,piper,1,VIDEO_COMPLETED,{'video_playback_position_ms': 48249}
