id,timestamp,package_name,learning_event_type,additional_data,research_experiment,experiment_group,video_title,video_id
473244,1749782108,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 54145},,,चिड़िया,1
473245,1749782186,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473246,1749782200,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 57808},,,चिड़िया,1
473247,1749782264,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473248,1749782290,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 36361},,,चिड़िया,1
473249,1749782347,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473250,1749782383,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 36973},,,चिड़िया,1
473251,1749782411,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473252,1749782417,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 13793},,,चिड़िया,1
473253,1749782493,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473254,1749782550,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 20441},,,चिड़िया,1
473255,1749782618,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473256,1749782659,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 29615},,,चिड़िया,1
473257,1749782678,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473258,1749782735,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 58553},,,चिड़िया,1
473259,1749782754,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473260,1749782807,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 11043},,,चिड़िया,1
473303,1749945854,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473304,1749945885,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 9599},,,चिड़िया,1
473305,1749945931,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473306,1749945988,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 19850},,,चिड़िया,1
473307,1749946033,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473308,1749946038,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 7093},,,चिड़िया,1
473309,1749946092,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473310,1749946144,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 50920},,,चिड़िया,1
473311,1749946224,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473312,1749946235,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 33002},,,चिड़िया,1
473313,1749946353,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473314,1749946409,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 41016},,,चिड़िया,1
473315,1749946463,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473316,1749946498,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 59455},,,चिड़िया,1
473317,1749946560,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473318,1749946570,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 31269},,,चिड़िया,1
473319,1749946657,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473320,1749946705,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 56891},,,चिड़िया,1
473321,1749946761,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473322,1749946773,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 55785},,,चिड़िया,1
473323,1749946852,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473324,1749946865,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 19256},,,चिड़िया,1
473325,1749946977,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473326,1749947028,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 32931},,,चिड़िया,1
473327,1749947076,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473328,1749947103,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 55758},,,चिड़िया,1
473329,1749947124,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473330,1749947159,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 54699},,,चिड़िया,1
473361,1750032180,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473362,1750032197,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 43302},,,चिड़िया,1
473363,1750032313,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473364,1750032348,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 59889},,,चिड़िया,1
473365,1750032398,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473366,1750032420,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 31059},,,चिड़िया,1
473367,1750032456,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473368,1750032472,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 24432},,,चिड़िया,1
473369,1750032536,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473370,1750032565,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 22523},,,चिड़िया,1
473371,1750032675,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473372,1750032703,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 18847},,,चिड़िया,1
473373,1750032718,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473374,1750032775,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 20361},,,चिड़िया,1
473419,1750121432,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473420,1750121482,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 38699},,,चिड़िया,1
473421,1750121504,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473422,1750121518,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 3378},,,चिड़िया,1
473423,1750121608,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473424,1750121626,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 22392},,,चिड़िया,1
473425,1750121724,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473426,1750121729,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 17828},,,चिड़िया,1
473427,1750121791,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473428,1750121800,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 13816},,,चिड़िया,1
473429,1750121902,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473430,1750121919,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 21041},,,चिड़िया,1
473431,1750121939,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473432,1750121967,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 52143},,,चिड़िया,1
473433,1750121994,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473434,1750122007,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 52155},,,चिड़िया,1
473435,1750122120,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473436,1750122153,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 35308},,,चिड़िया,1
473437,1750122172,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473438,1750122182,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 14390},,,चिड़िया,1
473439,1750122285,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473440,1750122304,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 18772},,,चिड़िया,1
473441,1750122396,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473442,1750122419,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 54935},,,चिड़िया,1
473443,1750122446,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473444,1750122465,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 51688},,,चिड़िया,1
473445,1750122576,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473446,1750122624,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 35485},,,चिड़िया,1
473447,1750122743,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473448,1750122767,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 11479},,,चिड़िया,1
473449,1750122786,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473450,1750122842,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 31279},,,चिड़िया,1
473451,1750122911,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473452,1750122957,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 2391},,,चिड़िया,1
473453,1750123006,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473454,1750123020,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 15477},,,चिड़िया,1
473455,1750123058,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473456,1750123068,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 46416},,,चिड़िया,1
473489,1750206451,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473490,1750206506,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 23229},,,चिड़िया,1
473565,1750377672,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473566,1750377674,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 43411},,,चिड़िया,1
473567,1750377714,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473568,1750377769,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 56848},,,चिड़िया,1
473569,1750377817,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473570,1750377847,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 21447},,,चिड़िया,1
473571,1750377916,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473572,1750377934,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 14756},,,चिड़िया,1
473573,1750378000,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473574,1750378018,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 51525},,,चिड़िया,1
473575,1750378046,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473576,1750378089,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 15828},,,चिड़िया,1
473577,1750378132,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473578,1750378163,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 52272},,,चिड़िया,1
473579,1750378237,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473580,1750378281,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 30017},,,चिड़िया,1
473581,1750378345,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473582,1750378392,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 21526},,,चिड़िया,1
473583,1750378447,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473584,1750378453,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 5531},,,चिड़िया,1
473585,1750378496,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473586,1750378526,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 12687},,,चिड़िया,1
473587,1750378643,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473588,1750378680,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 12922},,,चिड़िया,1
473589,1750378741,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473590,1750378769,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 38999},,,चिड़िया,1
473591,1750378801,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473592,1750378846,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 30624},,,चिड़िया,1
473593,1750378929,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473594,1750378962,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 14280},,,चिड़िया,1
473599,1750463009,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473600,1750463060,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 4711},,,चिड़िया,1
473601,1750463131,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473602,1750463144,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 29360},,,चिड़िया,1
473603,1750463220,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473604,1750463251,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 32712},,,चिड़िया,1
473605,1750463281,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473606,1750463284,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 45662},,,चिड़िया,1
473607,1750463403,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473608,1750463446,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 12462},,,चिड़िया,1
473609,1750463496,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473610,1750463555,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 6379},,,चिड़िया,1
473611,1750463635,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473612,1750463684,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 32889},,,चिड़िया,1
473613,1750463733,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473614,1750463748,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 58931},,,चिड़िया,1
473615,1750463777,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473616,1750463812,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 8084},,,चिड़िया,1
473645,1750550176,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473646,1750550188,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 4161},,,चिड़िया,1
473647,1750550287,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473648,1750550307,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 52049},,,चिड़िया,1
473649,1750550388,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473650,1750550419,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 33344},,,चिड़िया,1
473651,1750550515,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473652,1750550524,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 3966},,,चिड़िया,1
473653,1750550570,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473654,1750550582,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 1026},,,चिड़िया,1
473655,1750550598,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473656,1750550611,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 29214},,,चिड़िया,1
473657,1750550725,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473658,1750550750,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 42780},,,चिड़िया,1
473659,1750550773,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473660,1750550824,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 44914},,,चिड़िया,1
473661,1750550908,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473662,1750550927,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 40913},,,चिड़िया,1
473663,1750550978,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473664,1750550997,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 51022},,,चिड़िया,1
473665,1750551105,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473666,1750551140,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 49925},,,चिड़िया,1
473667,1750551187,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473668,1750551194,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 40501},,,चिड़िया,1
473669,1750551270,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473670,1750551298,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 15655},,,चिड़िया,1
473671,1750551409,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473672,1750551464,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 57620},,,चिड़िया,1
473673,1750551487,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473674,1750551526,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 8419},,,चिड़िया,1
473675,1750551620,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473676,1750551624,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 18519},,,चिड़िया,1
473677,1750551703,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473678,1750551705,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 11367},,,चिड़िया,1
473679,1750551781,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473680,1750551831,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 4075},,,चिड़िया,1
473681,1750551875,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473682,1750551887,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 7537},,,चिड़िया,1
473703,1750636904,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473704,1750636930,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 17090},,,चिड़िया,1
473705,1750637035,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473706,1750637086,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 11255},,,चिड़िया,1
473707,1750637146,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473708,1750637192,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 55775},,,चिड़िया,1
473745,1750722473,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473746,1750722515,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 20599},,,चिड़िया,1
473747,1750722584,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473748,1750722642,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 12311},,,चिड़िया,1
473749,1750722710,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473750,1750722733,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 17072},,,चिड़िया,1
473751,1750722795,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473752,1750722848,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 23860},,,चिड़िया,1
473753,1750722926,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473754,1750722954,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 52395},,,चिड़िया,1
473755,1750722997,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473756,1750723045,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 34179},,,चिड़िया,1
473799,1750810395,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473800,1750810449,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 10072},,,चिड़िया,1
473801,1750810474,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473802,1750810481,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 12775},,,चिड़िया,1
473803,1750810500,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473804,1750810523,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 7015},,,चिड़िया,1
473805,1750810611,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473806,1750810632,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 45646},,,चिड़िया,1
473807,1750810710,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473808,1750810725,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 9723},,,चिड़िया,1
473809,1750810821,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473810,1750810855,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 40341},,,चिड़िया,1
473811,1750810876,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473812,1750810911,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 53963},,,चिड़िया,1
473813,1750810954,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473814,1750810997,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 1135},,,चिड़िया,1
473815,1750811108,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473816,1750811117,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 13232},,,चिड़िया,1
473817,1750811217,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473818,1750811245,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 58597},,,चिड़िया,1
473819,1750811340,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473820,1750811362,ai.elimu.filamu,VIDEO_CLOSED_BEFORE_COMPLETION,{'video_playback_position_ms': 22633},,,चिड़िया,1
473821,1750811390,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473822,1750811404,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 11673},,,चिड़िया,1
473823,1750811492,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
473824,1750811502,ai.elimu.filamu,VIDEO_COMPLETED,{'video_playback_position_ms': 5488},,,चिड़िया,1
473903,1751069334,ai.elimu.filamu,VIDEO_OPENED,,,,चिड़िया,1
