id,timestamp,package_name,additional_data,research_experiment,experiment_group,video_title,video_id
448978,1750560948,ai.elimu.filamu,,,,piper,1
448979,1750561004,ai.elimu.filamu,{'video_playback_position_ms': 43558},,,piper,1
448980,1750561028,ai.elimu.filamu,,,,piper,1
448981,1750561047,ai.elimu.filamu,{'video_playback_position_ms': 3777},,,piper,1
448982,1750561079,ai.elimu.filamu,,,,piper,1
448983,1750561109,ai.elimu.filamu,{'video_playback_position_ms': 10506},,,piper,1
448984,1750561155,ai.elimu.filamu,,,,piper,1
448985,1750561194,ai.elimu.filamu,{'video_playback_position_ms': 24982},,,piper,1
448986,1750561211,ai.elimu.filamu,,,,piper,1
448987,1750561213,ai.elimu.filamu,{'video_playback_position_ms': 52979},,,piper,1
448988,1750561287,ai.elimu.filamu,,,,piper,1
448989,1750561331,ai.elimu.filamu,{'video_playback_position_ms': 19991},,,piper,1
448990,1750561350,ai.elimu.filamu,,,,piper,1
448991,1750561383,ai.elimu.filamu,{'video_playback_position_ms': 33351},,,piper,1
448996,1750643755,ai.elimu.filamu,,,,piper,1
448997,1750643776,ai.elimu.filamu,{'video_playback_position_ms': 14093},,,piper,1
448998,1750643823,ai.elimu.filamu,,,,piper,1
448999,1750643829,ai.elimu.filamu,{'video_playback_position_ms': 45268},,,piper,1
449000,1750643891,ai.elimu.filamu,,,,piper,1
449001,1750643898,ai.elimu.filamu,{'video_playback_position_ms': 51368},,,piper,1
449002,1750643944,ai.elimu.filamu,,,,piper,1
449003,1750643981,ai.elimu.filamu,{'video_playback_position_ms': 58570},,,piper,1
449004,1750644072,ai.elimu.filamu,,,,piper,1
449005,1750644075,ai.elimu.filamu,{'video_playback_position_ms': 53973},,,piper,1
449006,1750644187,ai.elimu.filamu,,,,piper,1
449007,1750644211,ai.elimu.filamu,{'video_playback_position_ms': 53653},,,piper,1
449008,1750644318,ai.elimu.filamu,,,,piper,1
449009,1750644330,ai.elimu.filamu,{'video_playback_position_ms': 16010},,,piper,1
449010,1750644361,ai.elimu.filamu,,,,piper,1
449011,1750644375,ai.elimu.filamu,{'video_playback_position_ms': 1047},,,piper,1
449012,1750644493,ai.elimu.filamu,,,,piper,1
449013,1750644539,ai.elimu.filamu,{'video_playback_position_ms': 54028},,,piper,1
449014,1750644573,ai.elimu.filamu,,,,piper,1
449015,1750644579,ai.elimu.filamu,{'video_playback_position_ms': 20229},,,piper,1
449016,1750644619,ai.elimu.filamu,,,,piper,1
449017,1750644638,ai.elimu.filamu,{'video_playback_position_ms': 43953},,,piper,1
449018,1750644695,ai.elimu.filamu,,,,piper,1
449019,1750644726,ai.elimu.filamu,{'video_playback_position_ms': 47511},,,piper,1
449020,1750644846,ai.elimu.filamu,,,,piper,1
449021,1750644874,ai.elimu.filamu,{'video_playback_position_ms': 26462},,,piper,1
449022,1750644965,ai.elimu.filamu,,,,piper,1
449023,1750644980,ai.elimu.filamu,{'video_playback_position_ms': 25762},,,piper,1
449024,1750645010,ai.elimu.filamu,,,,piper,1
449025,1750645070,ai.elimu.filamu,{'video_playback_position_ms': 31831},,,piper,1
449026,1750645093,ai.elimu.filamu,,,,piper,1
449027,1750645128,ai.elimu.filamu,{'video_playback_position_ms': 58271},,,piper,1
449068,1750817016,ai.elimu.filamu,,,,piper,1
449069,1750817043,ai.elimu.filamu,{'video_playback_position_ms': 52661},,,piper,1
449070,1750817068,ai.elimu.filamu,,,,piper,1
449071,1750817101,ai.elimu.filamu,{'video_playback_position_ms': 9148},,,piper,1
449072,1750817169,ai.elimu.filamu,,,,piper,1
449073,1750817224,ai.elimu.filamu,{'video_playback_position_ms': 59393},,,piper,1
449074,1750817338,ai.elimu.filamu,,,,piper,1
449075,1750817355,ai.elimu.filamu,{'video_playback_position_ms': 31864},,,piper,1
449076,1750817395,ai.elimu.filamu,,,,piper,1
449077,1750817446,ai.elimu.filamu,{'video_playback_position_ms': 16960},,,piper,1
449078,1750817464,ai.elimu.filamu,,,,piper,1
449079,1750817484,ai.elimu.filamu,{'video_playback_position_ms': 31014},,,piper,1
449080,1750817540,ai.elimu.filamu,,,,piper,1
449081,1750817561,ai.elimu.filamu,{'video_playback_position_ms': 19382},,,piper,1
449082,1750817657,ai.elimu.filamu,,,,piper,1
449083,1750817685,ai.elimu.filamu,{'video_playback_position_ms': 35511},,,piper,1
449084,1750817762,ai.elimu.filamu,,,,piper,1
449085,1750817772,ai.elimu.filamu,{'video_playback_position_ms': 50223},,,piper,1
449086,1750817812,ai.elimu.filamu,,,,piper,1
449087,1750817859,ai.elimu.filamu,{'video_playback_position_ms': 11908},,,piper,1
449088,1750817882,ai.elimu.filamu,,,,piper,1
449089,1750817910,ai.elimu.filamu,{'video_playback_position_ms': 10346},,,piper,1
449090,1750817996,ai.elimu.filamu,,,,piper,1
449091,1750818037,ai.elimu.filamu,{'video_playback_position_ms': 11013},,,piper,1
449092,1750818092,ai.elimu.filamu,,,,piper,1
449093,1750818102,ai.elimu.filamu,{'video_playback_position_ms': 54936},,,piper,1
449094,1750818127,ai.elimu.filamu,,,,piper,1
449095,1750818145,ai.elimu.filamu,{'video_playback_position_ms': 39796},,,piper,1
449096,1750818263,ai.elimu.filamu,,,,piper,1
449097,1750818309,ai.elimu.filamu,{'video_playback_position_ms': 6155},,,piper,1
449098,1750818426,ai.elimu.filamu,,,,piper,1
449099,1750818432,ai.elimu.filamu,{'video_playback_position_ms': 25310},,,piper,1
449136,1750901442,ai.elimu.filamu,,,,piper,1
449137,1750901464,ai.elimu.filamu,{'video_playback_position_ms': 15789},,,piper,1
449138,1750901553,ai.elimu.filamu,,,,piper,1
449139,1750901579,ai.elimu.filamu,{'video_playback_position_ms': 19056},,,piper,1
449140,1750901600,ai.elimu.filamu,,,,piper,1
449141,1750901651,ai.elimu.filamu,{'video_playback_position_ms': 59949},,,piper,1
449142,1750901683,ai.elimu.filamu,,,,piper,1
449143,1750901725,ai.elimu.filamu,{'video_playback_position_ms': 4735},,,piper,1
449144,1750901754,ai.elimu.filamu,,,,piper,1
449145,1750901764,ai.elimu.filamu,{'video_playback_position_ms': 27729},,,piper,1
449146,1750901818,ai.elimu.filamu,,,,piper,1
449147,1750901844,ai.elimu.filamu,{'video_playback_position_ms': 57739},,,piper,1
449148,1750901948,ai.elimu.filamu,,,,piper,1
449149,1750901983,ai.elimu.filamu,{'video_playback_position_ms': 39838},,,piper,1
449150,1750902069,ai.elimu.filamu,,,,piper,1
449151,1750902114,ai.elimu.filamu,{'video_playback_position_ms': 5204},,,piper,1
449152,1750902232,ai.elimu.filamu,,,,piper,1
449153,1750902244,ai.elimu.filamu,{'video_playback_position_ms': 2827},,,piper,1
449154,1750902261,ai.elimu.filamu,,,,piper,1
449155,1750902265,ai.elimu.filamu,{'video_playback_position_ms': 42246},,,piper,1
449156,1750902384,ai.elimu.filamu,,,,piper,1
449157,1750902435,ai.elimu.filamu,{'video_playback_position_ms': 43232},,,piper,1
449158,1750902495,ai.elimu.filamu,,,,piper,1
449159,1750902554,ai.elimu.filamu,{'video_playback_position_ms': 25584},,,piper,1
449160,1750902608,ai.elimu.filamu,,,,piper,1
449161,1750902637,ai.elimu.filamu,{'video_playback_position_ms': 16572},,,piper,1
449162,1750902744,ai.elimu.filamu,,,,piper,1
449163,1750902792,ai.elimu.filamu,{'video_playback_position_ms': 56511},,,piper,1
449182,1750984433,ai.elimu.filamu,,,,piper,1
449183,1750984487,ai.elimu.filamu,{'video_playback_position_ms': 31603},,,piper,1
449184,1750984504,ai.elimu.filamu,,,,piper,1
449185,1750984527,ai.elimu.filamu,{'video_playback_position_ms': 55496},,,piper,1
449186,1750984639,ai.elimu.filamu,,,,piper,1
449187,1750984683,ai.elimu.filamu,{'video_playback_position_ms': 35561},,,piper,1
449188,1750984713,ai.elimu.filamu,,,,piper,1
449189,1750984736,ai.elimu.filamu,{'video_playback_position_ms': 44696},,,piper,1
449190,1750984760,ai.elimu.filamu,,,,piper,1
449191,1750984784,ai.elimu.filamu,{'video_playback_position_ms': 4777},,,piper,1
449192,1750984901,ai.elimu.filamu,,,,piper,1
449193,1750984909,ai.elimu.filamu,{'video_playback_position_ms': 9081},,,piper,1
449194,1750985026,ai.elimu.filamu,,,,piper,1
449195,1750985069,ai.elimu.filamu,{'video_playback_position_ms': 42632},,,piper,1
449196,1750985090,ai.elimu.filamu,,,,piper,1
449197,1750985148,ai.elimu.filamu,{'video_playback_position_ms': 23963},,,piper,1
449198,1750985242,ai.elimu.filamu,,,,piper,1
449199,1750985295,ai.elimu.filamu,{'video_playback_position_ms': 15192},,,piper,1
449200,1750985390,ai.elimu.filamu,,,,piper,1
449201,1750985395,ai.elimu.filamu,{'video_playback_position_ms': 34439},,,piper,1
449202,1750985483,ai.elimu.filamu,,,,piper,1
449203,1750985539,ai.elimu.filamu,{'video_playback_position_ms': 50415},,,piper,1
449204,1750985597,ai.elimu.filamu,,,,piper,1
449205,1750985648,ai.elimu.filamu,{'video_playback_position_ms': 3913},,,piper,1
449206,1750985717,ai.elimu.filamu,,,,piper,1
449207,1750985734,ai.elimu.filamu,{'video_playback_position_ms': 57264},,,piper,1
449208,1751074101,ai.elimu.filamu,,,,piper,1
449209,1751074131,ai.elimu.filamu,{'video_playback_position_ms': 12777},,,piper,1
449210,1751074217,ai.elimu.filamu,,,,piper,1
449211,1751074257,ai.elimu.filamu,{'video_playback_position_ms': 50996},,,piper,1
449212,1751074322,ai.elimu.filamu,,,,piper,1
449213,1751074347,ai.elimu.filamu,{'video_playback_position_ms': 46537},,,piper,1
449214,1751074449,ai.elimu.filamu,,,,piper,1
449215,1751074465,ai.elimu.filamu,{'video_playback_position_ms': 14777},,,piper,1
449216,1751074563,ai.elimu.filamu,,,,piper,1
449217,1751074576,ai.elimu.filamu,{'video_playback_position_ms': 39680},,,piper,1
449218,1751074598,ai.elimu.filamu,,,,piper,1
449219,1751074639,ai.elimu.filamu,{'video_playback_position_ms': 19973},,,piper,1
449220,1751074670,ai.elimu.filamu,,,,piper,1
449221,1751074694,ai.elimu.filamu,{'video_playback_position_ms': 31379},,,piper,1
449222,1751074715,ai.elimu.filamu,,,,piper,1
449223,1751074733,ai.elimu.filamu,{'video_playback_position_ms': 44023},,,piper,1
449224,1751074771,ai.elimu.filamu,,,,piper,1
449225,1751074784,ai.elimu.filamu,{'video_playback_position_ms': 39737},,,piper,1
449226,1751074890,ai.elimu.filamu,,,,piper,1
449227,1751074937,ai.elimu.filamu,{'video_playback_position_ms': 33868},,,piper,1
449228,1751075011,ai.elimu.filamu,,,,piper,1
449229,1751075036,ai.elimu.filamu,{'video_playback_position_ms': 58622},,,piper,1
449230,1751075089,ai.elimu.filamu,,,,piper,1
449231,1751075124,ai.elimu.filamu,{'video_playback_position_ms': 7559},,,piper,1
449232,1751075242,ai.elimu.filamu,,,,piper,1
449233,1751075280,ai.elimu.filamu,{'video_playback_position_ms': 7516},,,piper,1
449312,1751248107,ai.elimu.filamu,,,,piper,1
449313,1751248153,ai.elimu.filamu,{'video_playback_position_ms': 1085},,,piper,1
449314,1751248176,ai.elimu.filamu,,,,piper,1
449315,1751248222,ai.elimu.filamu,{'video_playback_position_ms': 1179},,,piper,1
449316,1751248311,ai.elimu.filamu,,,,piper,1
449317,1751248368,ai.elimu.filamu,{'video_playback_position_ms': 51149},,,piper,1
449318,1751248467,ai.elimu.filamu,,,,piper,1
449319,1751248523,ai.elimu.filamu,{'video_playback_position_ms': 18534},,,piper,1
449320,1751248618,ai.elimu.filamu,,,,piper,1
449321,1751248667,ai.elimu.filamu,{'video_playback_position_ms': 34818},,,piper,1
449322,1751248749,ai.elimu.filamu,,,,piper,1
449323,1751248762,ai.elimu.filamu,{'video_playback_position_ms': 8970},,,piper,1
449324,1751248841,ai.elimu.filamu,,,,piper,1
449325,1751248892,ai.elimu.filamu,{'video_playback_position_ms': 59374},,,piper,1
449326,1751248997,ai.elimu.filamu,,,,piper,1
449327,1751249054,ai.elimu.filamu,{'video_playback_position_ms': 48936},,,piper,1
449328,1751249136,ai.elimu.filamu,,,,piper,1
449329,1751249163,ai.elimu.filamu,{'video_playback_position_ms': 7241},,,piper,1
449330,1751249195,ai.elimu.filamu,,,,piper,1
449331,1751249251,ai.elimu.filamu,{'video_playback_position_ms': 56952},,,piper,1
449336,1751330309,ai.elimu.filamu,,,,piper,1
449337,1751330331,ai.elimu.filamu,{'video_playback_position_ms': 33159},,,piper,1
449338,1751330432,ai.elimu.filamu,,,,piper,1
449339,1751330454,ai.elimu.filamu,{'video_playback_position_ms': 58756},,,piper,1
449340,1751330574,ai.elimu.filamu,,,,piper,1
449341,1751330622,ai.elimu.filamu,{'video_playback_position_ms': 25048},,,piper,1
449342,1751330667,ai.elimu.filamu,,,,piper,1
449343,1751330687,ai.elimu.filamu,{'video_playback_position_ms': 5401},,,piper,1
449344,1751330707,ai.elimu.filamu,,,,piper,1
449345,1751330740,ai.elimu.filamu,{'video_playback_position_ms': 19212},,,piper,1
449346,1751330795,ai.elimu.filamu,,,,piper,1
449347,1751330808,ai.elimu.filamu,{'video_playback_position_ms': 14817},,,piper,1
449348,1751330921,ai.elimu.filamu,,,,piper,1
449349,1751330936,ai.elimu.filamu,{'video_playback_position_ms': 31594},,,piper,1
449350,1751330990,ai.elimu.filamu,,,,piper,1
449351,1751331003,ai.elimu.filamu,{'video_playback_position_ms': 6910},,,piper,1
449352,1751331061,ai.elimu.filamu,,,,piper,1
449353,1751331120,ai.elimu.filamu,{'video_playback_position_ms': 47851},,,piper,1
449354,1751331166,ai.elimu.filamu,,,,piper,1
449355,1751331190,ai.elimu.filamu,{'video_playback_position_ms': 33294},,,piper,1
449356,1751331256,ai.elimu.filamu,,,,piper,1
449357,1751331259,ai.elimu.filamu,{'video_playback_position_ms': 47698},,,piper,1
449358,1751331285,ai.elimu.filamu,,,,piper,1
449359,1751331314,ai.elimu.filamu,{'video_playback_position_ms': 40309},,,piper,1
449360,1751331389,ai.elimu.filamu,,,,piper,1
449361,1751331414,ai.elimu.filamu,{'video_playback_position_ms': 54270},,,piper,1
449362,1751331478,ai.elimu.filamu,,,,piper,1
449363,1751331497,ai.elimu.filamu,{'video_playback_position_ms': 59679},,,piper,1
449426,1751422533,ai.elimu.filamu,,,,piper,1
449427,1751422542,ai.elimu.filamu,{'video_playback_position_ms': 16752},,,piper,1
449428,1751422655,ai.elimu.filamu,,,,piper,1
449429,1751422674,ai.elimu.filamu,{'video_playback_position_ms': 32862},,,piper,1
449430,1751422758,ai.elimu.filamu,,,,piper,1
449431,1751422810,ai.elimu.filamu,{'video_playback_position_ms': 34432},,,piper,1
449490,1751595697,ai.elimu.filamu,,,,piper,1
449491,1751595707,ai.elimu.filamu,{'video_playback_position_ms': 10687},,,piper,1
449492,1751595814,ai.elimu.filamu,,,,piper,1
449493,1751595862,ai.elimu.filamu,{'video_playback_position_ms': 35277},,,piper,1
449494,1751595884,ai.elimu.filamu,,,,piper,1
449495,1751595893,ai.elimu.filamu,{'video_playback_position_ms': 22320},,,piper,1
449496,1751595952,ai.elimu.filamu,,,,piper,1
449497,1751596002,ai.elimu.filamu,{'video_playback_position_ms': 20967},,,piper,1
449498,1751596101,ai.elimu.filamu,,,,piper,1
449499,1751596129,ai.elimu.filamu,{'video_playback_position_ms': 46125},,,piper,1
449500,1751596144,ai.elimu.filamu,,,,piper,1
449501,1751596189,ai.elimu.filamu,{'video_playback_position_ms': 22294},,,piper,1
449502,1751596243,ai.elimu.filamu,,,,piper,1
449503,1751596301,ai.elimu.filamu,{'video_playback_position_ms': 48953},,,piper,1
449504,1751596387,ai.elimu.filamu,,,,piper,1
449505,1751596410,ai.elimu.filamu,{'video_playback_position_ms': 35372},,,piper,1
449506,1751596488,ai.elimu.filamu,,,,piper,1
449507,1751596511,ai.elimu.filamu,{'video_playback_position_ms': 15099},,,piper,1
449508,1751596547,ai.elimu.filamu,,,,piper,1
449509,1751596600,ai.elimu.filamu,{'video_playback_position_ms': 31739},,,piper,1
449510,1751596664,ai.elimu.filamu,,,,piper,1
449511,1751596683,ai.elimu.filamu,{'video_playback_position_ms': 35730},,,piper,1
449512,1751596726,ai.elimu.filamu,,,,piper,1
449513,1751596760,ai.elimu.filamu,{'video_playback_position_ms': 45713},,,piper,1
449514,1751596863,ai.elimu.filamu,,,,piper,1
449515,1751596903,ai.elimu.filamu,{'video_playback_position_ms': 57810},,,piper,1
449516,1751596989,ai.elimu.filamu,,,,piper,1
449517,1751596993,ai.elimu.filamu,{'video_playback_position_ms': 34018},,,piper,1
449518,1751597078,ai.elimu.filamu,,,,piper,1
449519,1751597125,ai.elimu.filamu,{'video_playback_position_ms': 51702},,,piper,1
449520,1751597224,ai.elimu.filamu,,,,piper,1
449521,1751597258,ai.elimu.filamu,{'video_playback_position_ms': 52282},,,piper,1
449522,1751597354,ai.elimu.filamu,,,,piper,1
449523,1751597375,ai.elimu.filamu,{'video_playback_position_ms': 59290},,,piper,1
449524,1751597488,ai.elimu.filamu,,,,piper,1
449525,1751597501,ai.elimu.filamu,{'video_playback_position_ms': 5543},,,piper,1
449526,1751597554,ai.elimu.filamu,,,,piper,1
449527,1751597605,ai.elimu.filamu,{'video_playback_position_ms': 6648},,,piper,1
449550,1751682814,ai.elimu.filamu,,,,piper,1
449551,1751682869,ai.elimu.filamu,{'video_playback_position_ms': 58563},,,piper,1
449552,1751682946,ai.elimu.filamu,,,,piper,1
449553,1751682964,ai.elimu.filamu,{'video_playback_position_ms': 58288},,,piper,1
449554,1751683002,ai.elimu.filamu,,,,piper,1
449555,1751683020,ai.elimu.filamu,{'video_playback_position_ms': 59387},,,piper,1
449556,1751683135,ai.elimu.filamu,,,,piper,1
449557,1751683180,ai.elimu.filamu,{'video_playback_position_ms': 39096},,,piper,1
449558,1751683210,ai.elimu.filamu,,,,piper,1
449559,1751683243,ai.elimu.filamu,{'video_playback_position_ms': 58900},,,piper,1
449560,1751683305,ai.elimu.filamu,,,,piper,1
449561,1751683323,ai.elimu.filamu,{'video_playback_position_ms': 11364},,,piper,1
449562,1751683380,ai.elimu.filamu,,,,piper,1
449563,1751683404,ai.elimu.filamu,{'video_playback_position_ms': 35287},,,piper,1
449564,1751683520,ai.elimu.filamu,,,,piper,1
449565,1751683532,ai.elimu.filamu,{'video_playback_position_ms': 31585},,,piper,1
449596,1751766980,ai.elimu.filamu,,,,piper,1
449597,1751767033,ai.elimu.filamu,{'video_playback_position_ms': 59989},,,piper,1
449598,1751767142,ai.elimu.filamu,,,,piper,1
449599,1751767181,ai.elimu.filamu,{'video_playback_position_ms': 27943},,,piper,1
449600,1751767275,ai.elimu.filamu,,,,piper,1
449601,1751767328,ai.elimu.filamu,{'video_playback_position_ms': 30623},,,piper,1
449602,1751767410,ai.elimu.filamu,,,,piper,1
449603,1751767470,ai.elimu.filamu,{'video_playback_position_ms': 40783},,,piper,1
449604,1751767581,ai.elimu.filamu,,,,piper,1
449605,1751767600,ai.elimu.filamu,{'video_playback_position_ms': 7114},,,piper,1
449606,1751767621,ai.elimu.filamu,,,,piper,1
449607,1751767658,ai.elimu.filamu,{'video_playback_position_ms': 17272},,,piper,1
449608,1751767772,ai.elimu.filamu,,,,piper,1
449609,1751767808,ai.elimu.filamu,{'video_playback_position_ms': 21128},,,piper,1
449610,1751767878,ai.elimu.filamu,,,,piper,1
449611,1751767886,ai.elimu.filamu,{'video_playback_position_ms': 2624},,,piper,1
449612,1751767957,ai.elimu.filamu,,,,piper,1
449613,1751767998,ai.elimu.filamu,{'video_playback_position_ms': 56445},,,piper,1
449666,1751944889,ai.elimu.filamu,,,,piper,1
